customerkey;geographykey;firstname;lastname;Full_Name;yearlyincome;Gender;datefirstpurchase;city;EnglishCountryRegionName
22412;35;Drew;Andersen;Drew Andersen;20000,00;Male;2019-04-30;Melbourne;Australia
22413;204;Kristi;Diaz;Kristi Diaz;20000,00;Female;2020-12-23;Paris;France
22414;132;Eugene;Wu;Eugene Wu;20000,00;Male;2020-01-08;Hamburg;Germany
22415;161;Natalie;Phillips;Natalie Phillips;30000,00;Female;2020-01-07;Solingen;Germany
22416;247;Tabitha;Romero;Tabitha Romero;30000,00;Female;2020-08-06;London;United Kingdom
22417;202;Shaun;Goel;Shaun Goel;20000,00;Male;2020-09-16;Paris;France
22418;234;Jacob;Smith;Jacob Smith;30000,00;Male;2020-08-09;Bury;United Kingdom
22419;208;Damien;Xu;Damien Xu;10000,00;Male;2020-09-24;Saint Germain en Laye;France
22420;184;Richard;Moore;Richard Moore;10000,00;Male;2020-05-29;Metz;France
22421;230;Barbara;Sharma;Barbara Sharma;20000,00;Female;2020-06-06;Berkshire;United Kingdom
22422;267;Nichole;Black;Nichole Black;30000,00;Female;2020-09-18;Runcorn;United Kingdom
22423;196;Byron;Hernandez;Byron Hernandez;20000,00;Male;2020-06-12;Paris;France
22424;206;Edwin;Rai;Edwin Rai;20000,00;Male;2020-04-07;Roissy en Brie;France
22425;213;Roy;Sullivan;Roy Sullivan;20000,00;Male;2020-10-24;Verrieres Le Buisson;France
22426;218;Heather;Zhu;Heather Zhu;30000,00;Female;2020-06-26;Sèvres;France
22427;258;Willie;Sharma;Willie Sharma;30000,00;Male;2020-08-29;Maidenhead;United Kingdom
22428;279;Destiny;Smith;Destiny Smith;30000,00;Female;2020-09-22;York;United Kingdom
22429;261;Jesse;Reed;Jesse Reed;30000,00;Male;2020-08-31;Newcastle upon Tyne;United Kingdom
22430;188;Brad;Chande;Brad Chande;40000,00;Male;2019-12-28;Roncq;France
22431;200;Marie;Dominguez;Marie Dominguez;10000,00;Female;2020-03-06;Paris;France
22432;131;Bridget;Xie;Bridget Xie;10000,00;Female;2020-01-05;Frankfurt;Germany
22433;273;Miguel;Hill;Miguel Hill;20000,00;Male;2020-08-30;Watford;United Kingdom
22434;247;Billy;Schmidt;Billy Schmidt;20000,00;Male;2020-10-18;London;United Kingdom
22435;187;Ross;Navarro;Ross Navarro;10000,00;Male;2020-05-17;Lille;France
22436;154;Roger;Raji;Roger Raji;30000,00;Male;2020-01-15;Bonn;Germany
22437;275;Trisha;Zheng;Trisha Zheng;40000,00;Female;2020-08-19;Wokingham;United Kingdom
22438;215;Casey;Jiménez;Casey Jiménez;20000,00;Male;2020-06-05;Colombes;France
22439;267;Tracy;Raji;Tracy Raji;30000,00;Female;2020-10-26;Runcorn;United Kingdom
22440;213;Robyn;Sanz;Robyn Sanz;30000,00;Female;2020-06-18;Verrieres Le Buisson;France
22441;120;Andrea;Torres;Andrea Torres;30000,00;Female;2020-01-23;Hof;Germany
22442;240;Trisha;Sun;Trisha Sun;30000,00;Female;2020-10-27;High Wycombe;United Kingdom
22443;184;Marvin;Suarez;Marvin Suarez;30000,00;Male;2020-06-02;Metz;France
22444;118;Colin;Xie;Colin Xie;40000,00;Male;2020-11-01;Frankfurt;Germany
22445;180;Diane;Suarez;Diane Suarez;40000,00;Female;2020-01-24;Colomiers;France
22446;239;Jake;Wu;Jake Wu;40000,00;Male;2020-09-17;Gloucestershire;United Kingdom
22447;168;Tara;Shan;Tara Shan;40000,00;Female;2020-11-08;Kiel;Germany
22448;212;Cindy;Weber;Cindy Weber;40000,00;Female;2020-02-21;Morangis;France
22449;206;Heather;He;Heather He;40000,00;Female;2020-02-24;Roissy en Brie;France
22450;178;Audrey;Alvarez;Audrey Alvarez;50000,00;Female;2020-10-29;Sulzbach Taunus;Germany
22451;236;Barbara;Rai;Barbara Rai;50000,00;Female;2020-09-18;Cheltenham;United Kingdom
22452;240;Carly;Deng;Carly Deng;50000,00;Female;2020-08-29;High Wycombe;United Kingdom
22453;127;Dakota;Long;Dakota Long;10000,00;Male;2020-11-16;Darmstadt;Germany
22454;258;Rebekah;Raman;Rebekah Raman;10000,00;Female;2020-11-07;Maidenhead;United Kingdom
22455;132;Roy;Kapoor;Roy Kapoor;10000,00;Male;2020-02-08;Hamburg;Germany
22456;272;Brittney;Guo;Brittney Guo;20000,00;Female;2020-10-17;Warrington;United Kingdom
22457;234;Kimberly;Cooper;Kimberly Cooper;10000,00;Female;2020-04-23;Bury;United Kingdom
22458;213;Kendra;Vazquez;Kendra Vazquez;20000,00;Female;2020-06-21;Verrieres Le Buisson;France
22459;154;Johnny;Xu;Johnny Xu;20000,00;Male;2020-01-20;Bonn;Germany
22460;245;Julio;Torres;Julio Torres;20000,00;Male;2020-10-11;London;United Kingdom
22461;273;Arturo;Luo;Arturo Luo;20000,00;Male;2020-10-14;Watford;United Kingdom
22462;130;Lydia;Chandra;Lydia Chandra;20000,00;Female;2020-02-08;Duesseldorf;Germany
22463;221;Raymond;Chandra;Raymond Chandra;30000,00;Male;2020-07-06;Drancy;France
22464;211;Erik;Sanz;Erik Sanz;40000,00;Male;2020-04-27;Les Ulis;France
22465;219;Arturo;Shan;Arturo Shan;40000,00;Male;2020-04-21;Suresnes;France
22466;202;Raul;Tang;Raul Tang;20000,00;Male;2020-06-30;Paris;France
22467;258;Neil;Alvarez;Neil Alvarez;20000,00;Male;2020-10-16;Maidenhead;United Kingdom
22468;245;Ruben;Gonzalez;Ruben Gonzalez;20000,00;Male;2020-11-16;London;United Kingdom
22469;117;Sabrina;Moreno;Sabrina Moreno;20000,00;Female;2020-03-15;Erlangen;Germany
22470;240;Carly;Tang;Carly Tang;30000,00;Female;2020-11-02;High Wycombe;United Kingdom
22471;205;Joel;Martinez;Joel Martinez;30000,00;Male;2020-07-23;Lieusaint;France
22472;212;Bridget;Sharma;Bridget Sharma;30000,00;Female;2020-07-07;Morangis;France
22473;141;Clifford;Patel;Clifford Patel;30000,00;Male;2020-03-22;Berlin;Germany
22474;166;Leah;Zhu;Leah Zhu;10000,00;Female;2020-12-07;Frankfurt am Main;Germany
22475;229;Heidi;Rana;Heidi Rana;10000,00;Female;2020-04-10;Berks;United Kingdom
22476;175;Shane;Martinez;Shane Martinez;20000,00;Male;2020-11-12;Saarlouis;Germany
22477;133;Kevin;Diaz;Kevin Diaz;20000,00;Male;2020-03-04;Kassel;Germany
22478;135;Carolyn;Browning;Carolyn Browning;30000,00;Female;2020-03-19;Salzgitter;Germany
22479;157;Tammy;Malhotra;Tammy Malhotra;30000,00;Female;2020-03-22;Hannover;Germany
22480;225;Abby;Gonzalez;Abby Gonzalez;30000,00;Female;2020-07-05;Orly;France
22481;176;Erik;Ortega;Erik Ortega;30000,00;Male;2020-03-01;Stuttgart;Germany
22482;131;Cassidy;Jenkins;Cassidy Jenkins;10000,00;Female;2021-01-08;Frankfurt;Germany
22483;200;Lee;Ramos;Lee Ramos;10000,00;Male;2020-12-04;Paris;France
22484;193;Kristy;Ruiz;Kristy Ruiz;20000,00;Female;2020-07-30;Paris;France
22485;223;Andy;Suarez;Andy Suarez;20000,00;Male;2020-10-21;Saint-Denis;France
22486;154;Jimmy;Ruiz;Jimmy Ruiz;20000,00;Male;2020-03-21;Bonn;Germany
22487;224;Jonathon;Gill;Jonathon Gill;20000,00;Male;2020-08-01;Tremblay-en-France;France
22488;115;Frederick;Patel;Frederick Patel;30000,00;Male;2020-04-27;Eilenburg;Germany
22489;213;Roger;Xie;Roger Xie;30000,00;Male;2020-12-12;Verrieres Le Buisson;France
22490;217;Desiree;Vazquez;Desiree Vazquez;10000,00;Female;2020-08-11;Paris La Defense;France
22491;171;Jerry;Nara;Jerry Nara;20000,00;Male;2020-02-08;Neunkirchen;Germany
22492;161;Jorge;She;Jorge She;20000,00;Male;2020-02-19;Solingen;Germany
22493;170;Dwayne;Sanz;Dwayne Sanz;20000,00;Male;2021-01-24;Münster;Germany
22494;127;Jon;Andersen;Jon Andersen;20000,00;Male;2020-03-07;Darmstadt;Germany
22495;216;Andy;Serrano;Andy Serrano;20000,00;Male;2020-08-04;Courbevoie;France
22496;236;Christina;Brooks;Christina Brooks;30000,00;Female;2020-10-05;Cheltenham;United Kingdom
22497;128;Casey;Gomez;Casey Gomez;10000,00;Male;2020-06-01;Dresden;Germany
22498;220;Pedro;Jimenez;Pedro Jimenez;20000,00;Male;2020-08-11;Bobigny;France
22499;218;Dawn;Zhou;Dawn Zhou;10000,00;Female;2020-08-27;Sèvres;France
22500;198;Brent;Zhao;Brent Zhao;40000,00;Male;2020-05-15;Paris;France
22501;204;Colin;Ye;Colin Ye;40000,00;Male;2020-06-19;Paris;France
22502;236;Grace;Miller;Grace Miller;40000,00;Female;2020-08-29;Cheltenham;United Kingdom
22503;261;Sandra;Zhao;Sandra Zhao;40000,00;Female;2020-09-09;Newcastle upon Tyne;United Kingdom
22504;267;Arturo;Rai;Arturo Rai;60000,00;Male;2020-08-29;Runcorn;United Kingdom
22505;270;Julie;Shen;Julie Shen;30000,00;Female;2020-10-31;W. York;United Kingdom
22506;117;Brenda;Prasad;Brenda Prasad;30000,00;Female;2020-04-25;Erlangen;Germany
22507;117;Louis;Wang;Louis Wang;30000,00;Male;2020-06-24;Erlangen;Germany
22508;159;Jon;Huang;Jon Huang;40000,00;Male;2020-11-12;München;Germany
22509;160;Lacey;Nara;Lacey Nara;40000,00;Female;2020-11-09;Paderborn;Germany
22510;267;Lori;Gill;Lori Gill;40000,00;Female;2020-10-02;Runcorn;United Kingdom
22511;186;Wendy;Suarez;Wendy Suarez;30000,00;Female;2020-07-29;Dunkerque;France
22512;223;Meagan;Mehta;Meagan Mehta;30000,00;Female;2020-08-12;Saint-Denis;France
22513;215;Kenneth;Anand;Kenneth Anand;30000,00;Male;2020-04-24;Colombes;France
22514;160;Marvin;Johnsen;Marvin Johnsen;20000,00;Male;2021-01-14;Paderborn;Germany
22515;207;Alexa;Morris;Alexa Morris;20000,00;Female;2020-08-10;Chatou;France
22516;157;Adrienne;Ortega;Adrienne Ortega;30000,00;Female;2020-06-13;Hannover;Germany
22517;120;Luis;Adams;Luis Adams;30000,00;Male;2020-04-19;Hof;Germany
22518;266;Jillian;Sai;Jillian Sai;30000,00;Female;2020-11-15;Reading;United Kingdom
22519;175;Logan;Hughes;Logan Hughes;40000,00;Male;2020-10-31;Saarlouis;Germany
22520;251;Rodney;Torres;Rodney Torres;40000,00;Male;2020-10-14;London;United Kingdom
22521;131;Christina;Rivera;Christina Rivera;30000,00;Female;2021-01-02;Frankfurt;Germany
22522;171;Benjamin;Hayes;Benjamin Hayes;30000,00;Male;2020-04-10;Neunkirchen;Germany
22523;131;Jon;Xu;Jon Xu;40000,00;Male;2020-12-19;Frankfurt;Germany
22524;189;Michele;Hernandez;Michele Hernandez;40000,00;Female;2020-06-04;Roubaix;France
22525;178;Julio;Gutierrez;Julio Gutierrez;30000,00;Male;2020-04-19;Sulzbach Taunus;Germany
22526;263;Jamie;Moreno;Jamie Moreno;30000,00;Male;2020-11-19;Oxford;United Kingdom
22527;186;Rachel;Flores;Rachel Flores;20000,00;Female;2020-03-20;Dunkerque;France
22528;233;Jaime;Blanco;Jaime Blanco;20000,00;Female;2020-08-08;Bracknell;United Kingdom
22529;205;Ross;Raman;Ross Raman;10000,00;Male;2020-08-09;Lieusaint;France
22530;264;Kelli;Jai;Kelli Jai;20000,00;Female;2020-09-24;Oxon;United Kingdom
22531;193;Tiffany;Zhou;Tiffany Zhou;20000,00;Female;2020-10-02;Paris;France
22532;269;Ryan;Thomas;Ryan Thomas;30000,00;Male;2020-12-03;Stoke-on-Trent;United Kingdom
22533;147;Jake;Liu;Jake Liu;20000,00;Male;2020-11-27;Hamburg;Germany
22534;202;Suzanne;Liang;Suzanne Liang;30000,00;Female;2020-12-19;Paris;France
22535;237;Rachael;Prasad;Rachael Prasad;40000,00;Female;2020-11-16;Esher-Molesey;United Kingdom
22536;262;Brianna;Rogers;Brianna Rogers;40000,00;Female;2020-11-17;Oxford;United Kingdom
22537;160;Xavier;Jenkins;Xavier Jenkins;20000,00;Male;2020-12-14;Paderborn;Germany
22538;224;Bianca;Wang;Bianca Wang;10000,00;Female;2021-01-24;Tremblay-en-France;France
22539;276;Randall;Sanz;Randall Sanz;20000,00;Male;2020-05-26;Woolston;United Kingdom
22540;231;Latasha;Ramos;Latasha Ramos;20000,00;Female;2020-04-24;Billericay;United Kingdom
22541;151;Stefanie;Martinez;Stefanie Martinez;30000,00;Female;2020-04-29;Paderborn;Germany
22542;201;Teresa;Alvarez;Teresa Alvarez;30000,00;Female;2020-10-24;Paris;France
22543;547;Jeremy;Campbell;Jeremy Campbell;40000,00;Male;2020-03-20;Portland;United States
22544;62;Maria;Evans;Maria Evans;50000,00;Female;2020-02-04;Royal Oak;Canada
22545;51;Brittany;Bryant;Brittany Bryant;50000,00;Female;2020-08-05;Langford;Canada
22546;543;Nicholas;Jones;Nicholas Jones;40000,00;Male;2020-08-21;Lebanon;United States
22547;343;Elijah;Flores;Elijah Flores;70000,00;Male;2020-05-07;National City;United States
22548;358;Angela;Brooks;Angela Brooks;70000,00;Female;2021-01-02;San Carlos;United States
22549;631;Isabel;Russell;Isabel Russell;70000,00;Female;2020-03-02;Olympia;United States
22550;278;Kristopher;Rana;Kristopher Rana;10000,00;Male;2020-08-17;York;United Kingdom
22551;159;Andy;Rubio;Andy Rubio;20000,00;Male;2020-10-29;München;Germany
22552;222;Andrea;Rusko;Andrea Rusko;20000,00;Female;2020-06-28;Pantin;France
22553;262;Melinda;Vazquez;Melinda Vazquez;30000,00;Female;2020-07-06;Oxford;United Kingdom
22554;277;Gilbert;Xu;Gilbert Xu;10000,00;Male;2020-03-11;York;United Kingdom
22555;223;Ethan;Taylor;Ethan Taylor;20000,00;Male;2020-09-15;Saint-Denis;France
22556;224;Oscar;Griffin;Oscar Griffin;20000,00;Male;2020-07-13;Tremblay-en-France;France
22557;243;Jason;Scott;Jason Scott;10000,00;Male;2020-07-31;Leeds;United Kingdom
22558;272;Ernest;Ye;Ernest Ye;10000,00;Male;2020-05-26;Warrington;United Kingdom
22559;279;Stacy;Vazquez;Stacy Vazquez;10000,00;Female;2020-02-13;York;United Kingdom
22560;231;Casey;Jai;Casey Jai;10000,00;Female;2020-04-23;Billericay;United Kingdom
22561;185;Katie;Nara;Katie Nara;10000,00;Female;2020-07-25;Croix;France
22562;221;Kelli;Li;Kelli Li;10000,00;Female;2020-03-14;Drancy;France
22563;174;Darren;Weber;Darren Weber;10000,00;Male;2020-09-26;Saarbrücken;Germany
22564;264;Autumn;Sun;Autumn Sun;20000,00;Female;2020-10-02;Oxon;United Kingdom
22565;166;Brenda;Subram;Brenda Subram;20000,00;Female;2020-11-19;Frankfurt am Main;Germany
22566;233;Damien;Pal;Damien Pal;10000,00;Male;2020-11-26;Bracknell;United Kingdom
22567;201;Glenn;Zhu;Glenn Zhu;20000,00;Male;2020-06-09;Paris;France
22568;165;Autumn;Wu;Autumn Wu;20000,00;Female;2020-07-17;Berlin;Germany
22569;258;Johnny;Goel;Johnny Goel;30000,00;Male;2020-03-19;Maidenhead;United Kingdom
22570;273;Jackson;Yang;Jackson Yang;30000,00;Male;2020-11-01;Watford;United Kingdom
22571;9;Armando;Vazquez;Armando Vazquez;10000,00;Male;2019-05-07;Milsons Point;Australia
22572;19;Karen;Cai;Karen Cai;10000,00;Female;2019-05-25;Wollongong;Australia
22573;4;Lance;Sanz;Lance Sanz;10000,00;Male;2019-05-22;Goulburn;Australia
22574;13;Randy;Zheng;Randy Zheng;10000,00;Male;2020-06-03;Port Macquarie;Australia
22575;35;Orlando;Blanco;Orlando Blanco;20000,00;Male;2019-05-01;Melbourne;Australia
22576;11;Tony;Xu;Tony Xu;20000,00;Male;2019-05-01;North Ryde;Australia
22577;13;Bryant;Sai;Bryant Sai;20000,00;Male;2019-05-29;Port Macquarie;Australia
22578;37;Juan;Vazquez;Juan Vazquez;10000,00;Male;2019-05-09;Seaford;Australia
22579;13;Kara;Lal;Kara Lal;10000,00;Female;2019-05-16;Port Macquarie;Australia
22580;23;Alexis;Long;Alexis Long;10000,00;Female;2019-05-02;Gold Coast;Australia
22581;19;Theresa;Vazquez;Theresa Vazquez;20000,00;Female;2019-05-10;Wollongong;Australia
22582;27;Evelyn;Madan;Evelyn Madan;20000,00;Female;2019-05-06;Townsville;Australia
22583;25;Troy;Sara;Troy Sara;20000,00;Male;2019-05-15;Hervey Bay;Australia
22584;211;Meagan;Lopez;Meagan Lopez;20000,00;Female;2020-06-26;Les Ulis;France
22585;144;Kelvin;He;Kelvin He;30000,00;Male;2020-05-28;Essen;Germany
22586;279;Derek;Shen;Derek Shen;30000,00;Male;2020-11-26;York;United Kingdom
22587;150;Gina;Alonso;Gina Alonso;20000,00;Female;2020-05-01;München;Germany
22588;239;Teresa;Martin;Teresa Martin;20000,00;Female;2020-07-09;Gloucestershire;United Kingdom
22589;262;Cynthia;Suri;Cynthia Suri;20000,00;Female;2020-08-27;Oxford;United Kingdom
22590;171;Oscar;Hughes;Oscar Hughes;20000,00;Male;2020-05-13;Neunkirchen;Germany
22591;147;Jon;Becker;Jon Becker;30000,00;Male;2020-05-23;Hamburg;Germany
22592;269;Lindsey;Anand;Lindsey Anand;30000,00;Female;2020-11-16;Stoke-on-Trent;United Kingdom
22593;190;Thomas;Johnson;Thomas Johnson;30000,00;Male;2020-08-26;Villeneuve-d'Ascq;France
22594;231;Gabriella;James;Gabriella James;30000,00;Female;2020-11-04;Billericay;United Kingdom
22595;180;Nicolas;Xie;Nicolas Xie;40000,00;Male;2020-07-06;Colomiers;France
22596;248;Omar;Xu;Omar Xu;30000,00;Male;2020-11-01;London;United Kingdom
22597;140;Rachael;Chandra;Rachael Chandra;30000,00;Female;2020-05-16;Berlin;Germany
22598;163;Donald;Sanchez;Donald Sanchez;30000,00;Male;2020-05-26;Berlin;Germany
22599;244;Philip;Gill;Philip Gill;40000,00;Male;2020-11-11;London;United Kingdom
22600;241;Maurice;Kumar;Maurice Kumar;30000,00;Male;2020-12-16;Kirkby;United Kingdom
22601;183;Aimee;Gao;Aimee Gao;30000,00;Female;2020-08-22;Orleans;France
22602;275;Kelli;Andersen;Kelli Andersen;10000,00;Female;2020-12-07;Wokingham;United Kingdom
22603;189;Autumn;He;Autumn He;10000,00;Female;2020-08-27;Roubaix;France
22604;243;Wyatt;Simmons;Wyatt Simmons;20000,00;Male;2020-12-12;Leeds;United Kingdom
22605;273;Derrick;Schmidt;Derrick Schmidt;20000,00;Male;2020-12-12;Watford;United Kingdom
22606;149;Alfredo;Hernandez;Alfredo Hernandez;20000,00;Male;2020-05-06;Mühlheim;Germany
22607;171;Whitney;Gonzalez;Whitney Gonzalez;20000,00;Female;2020-06-13;Neunkirchen;Germany
22608;233;Arthur;Munoz;Arthur Munoz;10000,00;Male;2020-12-17;Bracknell;United Kingdom
22609;141;Clarence;Cai;Clarence Cai;30000,00;Male;2020-06-07;Berlin;Germany
22610;163;Brent;Chen;Brent Chen;30000,00;Male;2020-06-04;Berlin;Germany
22611;267;Chad;Deng;Chad Deng;40000,00;Male;2020-11-24;Runcorn;United Kingdom
22612;191;Franklin;Huang;Franklin Huang;20000,00;Male;2020-08-07;Boulogne-sur-Mer;France
22613;264;Dale;Luo;Dale Luo;20000,00;Male;2020-01-10;Oxon;United Kingdom
22614;255;Tommy;Shan;Tommy Shan;30000,00;Male;2020-01-18;London;United Kingdom
22615;157;Misty;Xu;Misty Xu;30000,00;Female;2020-06-19;Hannover;Germany
22616;258;Jake;Zhang;Jake Zhang;40000,00;Male;2020-11-28;Maidenhead;United Kingdom
22617;117;Andres;Nath;Andres Nath;40000,00;Male;2020-12-16;Erlangen;Germany
22618;244;Rosa;Cai;Rosa Cai;40000,00;Female;2020-12-06;London;United Kingdom
22619;147;Robin;Hernandez;Robin Hernandez;50000,00;Female;2020-12-12;Hamburg;Germany
22620;157;Stefanie;Suri;Stefanie Suri;50000,00;Female;2020-02-09;Hannover;Germany
22621;162;Xavier;Davis;Xavier Davis;50000,00;Male;2020-04-21;Werne;Germany
22622;257;Neil;Sanz;Neil Sanz;10000,00;Male;2020-08-27;London;United Kingdom
22623;176;Jamie;Suarez;Jamie Suarez;10000,00;Male;2020-06-28;Stuttgart;Germany
22624;189;Sandra;Wu;Sandra Wu;10000,00;Female;2021-01-02;Roubaix;France
22625;221;Meagan;Patel;Meagan Patel;10000,00;Female;2020-02-25;Drancy;France
22626;208;Arturo;Anand;Arturo Anand;10000,00;Male;2020-08-07;Saint Germain en Laye;France
22627;144;Shawna;Sharma;Shawna Sharma;20000,00;Female;2020-06-25;Essen;Germany
22628;130;Marshall;Lu;Marshall Lu;20000,00;Male;2020-06-04;Duesseldorf;Germany
22629;241;Matthew;Rodriguez;Matthew Rodriguez;40000,00;Male;2020-06-06;Kirkby;United Kingdom
22630;237;Roger;Wu;Roger Wu;30000,00;Male;2020-01-19;Esher-Molesey;United Kingdom
22631;237;Theodore;Serrano;Theodore Serrano;30000,00;Male;2020-01-06;Esher-Molesey;United Kingdom
22632;199;Tabitha;Perez;Tabitha Perez;40000,00;Female;2020-08-08;Paris;France
22633;120;Claudia;Zhao;Claudia Zhao;40000,00;Female;2020-05-08;Hof;Germany
22634;241;Giraldo;Sandoval;Giraldo Sandoval;40000,00;Female;2020-12-23;Kirkby;United Kingdom
22635;244;Kristi;Hernandez;Kristi Hernandez;40000,00;Female;2020-12-10;London;United Kingdom
22636;265;Stacey;Zhu;Stacey Zhu;40000,00;Female;2020-12-23;Peterborough;United Kingdom
22637;267;Ana;Alexander;Ana Alexander;40000,00;Female;2020-12-05;Runcorn;United Kingdom
22638;161;Kristi;Gutierrez;Kristi Gutierrez;10000,00;Female;2020-06-12;Solingen;Germany
22639;239;Lori;Munoz;Lori Munoz;20000,00;Female;2020-02-20;Gloucestershire;United Kingdom
22640;261;Caleb;Li;Caleb Li;20000,00;Male;2020-02-13;Newcastle upon Tyne;United Kingdom
22641;223;Abigail;Diaz;Abigail Diaz;20000,00;Female;2020-09-18;Saint-Denis;France
22642;269;Garrett;Rivera;Garrett Rivera;20000,00;Male;2020-02-14;Stoke-on-Trent;United Kingdom
22643;230;Brenda;Suri;Brenda Suri;20000,00;Female;2020-02-22;Berkshire;United Kingdom
22644;147;Marc;Ortega;Marc Ortega;30000,00;Male;2020-06-23;Hamburg;Germany
22645;184;Isabella;Murphy;Isabella Murphy;30000,00;Female;2020-09-15;Metz;France
22646;247;Cara;She;Cara She;20000,00;Female;2020-02-16;London;United Kingdom
22647;207;Taylor;Martinez;Taylor Martinez;40000,00;Female;2020-08-29;Chatou;France
22648;222;Kaitlin;Srini;Kaitlin Srini;40000,00;Female;2020-09-06;Pantin;France
22649;184;Corey;Tang;Corey Tang;30000,00;Male;2020-09-20;Metz;France
22650;115;Kristina;Suri;Kristina Suri;30000,00;Female;2020-06-07;Eilenburg;Germany
